Chromosome,Start,B
3R,16473001,0.340116
3R,16474001,0.133362
3R,16475001,0.518901
3R,16476001,0.874744
3R,16477001,0.881596
3R,16478001,0.654278
3R,16479001,0.134975
3R,16480001,0.199896
3R,16481001,0.273680
3R,16482001,0.502752
3R,16483001,0.237125
3R,16484001,0.512559
3R,16485001,0.252196
3R,16486001,0.501124
3R,16487001,0.307554
3R,16488001,0.121538
3R,16489001,0.119448
3R,16490001,0.161621
3R,16491001,0.140029
3R,16492001,0.191751
3R,16493001,0.764412
3R,16494001,0.880767
3R,16495001,0.734831
3R,16496001,0.900953
3R,16497001,0.682917
3R,16498001,0.178499
3R,16499001,0.363302
3R,16500001,0.480287
3R,16501001,0.839389
3R,16502001,0.940847
3R,16503001,0.955469
3R,16504001,0.961477
3R,16505001,0.964638
3R,16506001,0.966441
3R,16507001,0.967394
3R,16508001,0.967622
3R,16509001,0.966945
3R,16510001,0.964576
3R,16511001,0.957459
3R,16512001,0.925465
3R,16513001,0.444291
3R,16514001,0.716739
3R,16515001,0.945524
3R,16516001,0.962673
3R,16517001,0.967973
3R,16518001,0.970322
3R,16519001,0.971560
3R,16520001,0.971285
3R,16521001,0.971531
3R,16522001,0.971714
3R,16523001,0.971845
3R,16524001,0.971933
3R,16525001,0.971982
3R,16526001,0.971995
3R,16527001,0.971975
3R,16528001,0.971922
3R,16529001,0.971834
3R,16530001,0.971711
3R,16531001,0.971548
3R,16532001,0.971341
3R,16533001,0.971083
3R,16534001,0.970763
3R,16535001,0.970368
3R,16536001,0.969879
3R,16537001,0.969267
3R,16538001,0.968489
3R,16539001,0.967480
3R,16540001,0.965825
3R,16541001,0.964581
3R,16542001,0.962980
3R,16543001,0.960853
3R,16544001,0.957901
3R,16545001,0.953565
3R,16546001,0.946669
3R,16547001,0.934328
3R,16548001,0.907365
3R,16549001,0.811648
3R,16550001,0.348593
3R,16551001,0.371210
3R,16552001,0.489623
3R,16553001,0.842328
3R,16554001,0.892261
3R,16555001,0.857184
3R,16556001,0.669873
3R,16557001,0.904560
3R,16558001,0.925216
3R,16559001,0.927547
3R,16560001,0.922516
3R,16561001,0.910945
3R,16562001,0.887124
3R,16563001,0.830205
3R,16564001,0.605358
3R,16565001,0.087042
3R,16566001,0.560607
3R,16567001,0.748600
3R,16568001,0.652003
3R,16569001,0.249786
3R,16570001,0.253167
3R,16571001,0.118361
3R,16572001,0.009124
3R,16573001,0.114753
3R,16574001,0.441400
3R,16575001,0.313963
3R,16576001,0.560648
3R,16577001,0.553496
3R,16578001,0.749096
3R,16579001,0.774478
3R,16580001,0.894651
3R,16581001,0.913728
3R,16582001,0.922679
3R,16583001,0.927390
3R,16584001,0.929577
3R,16585001,0.929890
3R,16586001,0.928533
3R,16587001,0.925418
3R,16588001,0.920168
3R,16589001,0.911988
3R,16590001,0.899340
3R,16591001,0.879101
3R,16592001,0.844193
3R,16593001,0.774803
3R,16594001,0.575179
3R,16595001,0.135979
3R,16596001,0.013365
3R,16597001,0.025224
3R,16598001,0.015147
3R,16599001,0.262112
3R,16600001,0.656674
3R,16601001,0.784335
3R,16602001,0.829904
3R,16603001,0.833853
3R,16604001,0.752488
3R,16605001,0.852496
3R,16606001,0.850239
3R,16607001,0.830060
3R,16608001,0.787311
3R,16609001,0.692320
3R,16610001,0.347397
3R,16611001,0.087157
3R,16612001,0.011913
3R,16613001,0.013568
3R,16614001,0.140587
3R,16615001,0.081888
3R,16616001,0.011495
3R,16617001,0.172481
3R,16618001,0.016380
3R,16619001,0.077924
3R,16620001,0.386418
3R,16621001,0.076972
3R,16622001,0.138935
3R,16623001,0.100092
3R,16624001,0.278320
3R,16625001,0.757440
3R,16626001,0.721892
3R,16627001,0.893405
3R,16628001,0.903724
3R,16629001,0.827096
3R,16630001,0.861465
3R,16631001,0.485496
3R,16632001,0.246566
3R,16633001,0.800559
3R,16634001,0.811866
3R,16635001,0.420161
3R,16636001,0.244599
3R,16637001,0.615214
3R,16638001,0.834116
3R,16639001,0.788665
3R,16640001,0.243599
3R,16641001,0.078968
3R,16642001,0.527162
3R,16643001,0.668251
3R,16644001,0.249079
3R,16645001,0.147964
3R,16646001,0.124838
3R,16647001,0.547790
3R,16648001,0.115293
3R,16649001,0.141977
3R,16650001,0.087872
3R,16651001,0.121513
3R,16652001,0.218913
3R,16653001,0.108237
3R,16654001,0.214189
3R,16655001,0.699636
3R,16656001,0.885589
3R,16657001,0.905074
3R,16658001,0.654808
3R,16659001,0.776122
3R,16660001,0.937714
3R,16661001,0.953647
3R,16662001,0.960050
3R,16663001,0.963697
3R,16664001,0.966125
3R,16665001,0.967887
3R,16666001,0.969233
3R,16667001,0.970299
3R,16668001,0.971165
3R,16669001,0.971882
3R,16670001,0.972487
3R,16671001,0.973002
3R,16672001,0.973446
3R,16673001,0.973832
3R,16674001,0.974170
3R,16675001,0.974469
3R,16676001,0.974734
3R,16677001,0.974971
3R,16678001,0.975183
3R,16679001,0.975374
3R,16680001,0.975744
3R,16681001,0.975890
3R,16682001,0.976021
3R,16683001,0.976141
3R,16684001,0.976249
3R,16685001,0.976348
3R,16686001,0.976438
3R,16687001,0.976520
3R,16688001,0.976595
3R,16689001,0.976663
3R,16690001,0.976725
3R,16691001,0.976781
3R,16692001,0.976831
3R,16693001,0.976876
3R,16694001,0.976916
3R,16695001,0.976951
3R,16696001,0.976980
3R,16697001,0.977004
3R,16698001,0.977022
3R,16699001,0.977033
3R,16700001,0.977088
3R,16701001,0.977076
3R,16702001,0.977051
3R,16703001,0.977008
3R,16704001,0.976936
3R,16705001,0.976818
3R,16706001,0.976606
3R,16707001,0.976176
3R,16708001,0.975063
3R,16709001,0.969898
3R,16710001,0.878764
3R,16711001,0.966834
3R,16712001,0.974483
3R,16713001,0.975727
3R,16714001,0.976080
3R,16715001,0.976144
3R,16716001,0.976057
3R,16717001,0.975848
3R,16718001,0.975496
3R,16719001,0.974925
3R,16720001,0.974125
3R,16721001,0.973159
3R,16722001,0.971451
3R,16723001,0.967424
3R,16724001,0.946122
3R,16725001,0.838161
3R,16726001,0.957484
3R,16727001,0.962091
3R,16728001,0.959012
3R,16729001,0.950389
3R,16730001,0.929874
3R,16731001,0.865830
3R,16732001,0.438209
3R,16733001,0.323734
3R,16734001,0.843475
3R,16735001,0.924447
3R,16736001,0.948621
3R,16737001,0.959000
3R,16738001,0.964318
3R,16739001,0.967308
3R,16740001,0.968913
3R,16741001,0.969775
3R,16742001,0.970181
3R,16743001,0.970161
3R,16744001,0.969658
3R,16745001,0.968481
3R,16746001,0.966171
3R,16747001,0.961572
3R,16748001,0.951230
3R,16749001,0.920503
3R,16750001,0.702649
3R,16751001,0.516550
3R,16752001,0.904075
3R,16753001,0.947389
3R,16754001,0.960603
3R,16755001,0.966380
3R,16756001,0.969417
3R,16757001,0.971201
3R,16758001,0.972329
3R,16759001,0.973075
3R,16760001,0.973489
3R,16761001,0.973829
3R,16762001,0.974055
3R,16763001,0.974196
3R,16764001,0.974268
3R,16765001,0.974283
3R,16766001,0.974247
3R,16767001,0.974163
3R,16768001,0.974030
3R,16769001,0.973848
3R,16770001,0.973610
3R,16771001,0.973311
3R,16772001,0.972938
3R,16773001,0.972478
3R,16774001,0.971909
3R,16775001,0.971202
3R,16776001,0.970316
3R,16777001,0.969193
3R,16778001,0.967745
3R,16779001,0.965837
3R,16780001,0.963145
3R,16781001,0.959544
3R,16782001,0.954299
3R,16783001,0.946225
3R,16784001,0.932830
3R,16785001,0.908081
3R,16786001,0.853882
3R,16787001,0.690518
3R,16788001,0.133069
3R,16789001,0.047636
3R,16790001,0.608002
3R,16791001,0.833019
3R,16792001,0.899196
3R,16793001,0.927749
3R,16794001,0.942588
3R,16795001,0.951197
3R,16796001,0.956540
3R,16797001,0.959974
3R,16798001,0.962186
3R,16799001,0.963533
3R,16800001,0.964000
3R,16801001,0.964033
3R,16802001,0.963388
3R,16803001,0.961872
3R,16804001,0.959035
3R,16805001,0.953865
3R,16806001,0.943839
3R,16807001,0.921255
3R,16808001,0.851742
3R,16809001,0.411436
3R,16810001,0.395446
3R,16811001,0.847795
3R,16812001,0.919049
3R,16813001,0.941351
3R,16814001,0.950567
3R,16815001,0.954501
3R,16816001,0.955518
3R,16817001,0.954257
3R,16818001,0.950358
3R,16819001,0.941953
3R,16820001,0.926821
3R,16821001,0.891712
3R,16822001,0.726801
3R,16823001,0.846307
3R,16824001,0.792185
3R,16825001,0.554434
3R,16826001,0.192724
3R,16827001,0.024630
3R,16828001,0.422537
3R,16829001,0.746238
3R,16830001,0.850461
3R,16831001,0.896738
3R,16832001,0.921339
3R,16833001,0.936001
3R,16834001,0.945461
3R,16835001,0.951930
3R,16836001,0.956557
3R,16837001,0.959985
3R,16838001,0.962599
3R,16839001,0.964641
3R,16840001,0.965775
3R,16841001,0.966942
3R,16842001,0.967926
3R,16843001,0.968764
3R,16844001,0.969484
3R,16845001,0.970108
3R,16846001,0.970653
3R,16847001,0.971130
3R,16848001,0.971553
3R,16849001,0.971928
3R,16850001,0.972263
3R,16851001,0.972563
3R,16852001,0.972834
3R,16853001,0.973078
3R,16854001,0.973300
3R,16855001,0.973503
3R,16856001,0.973687
3R,16857001,0.973857
3R,16858001,0.974013
3R,16859001,0.974156
3R,16860001,0.973921
3R,16861001,0.974021
3R,16862001,0.974112
3R,16863001,0.974194
3R,16864001,0.974269
3R,16865001,0.974337
3R,16866001,0.974398
3R,16867001,0.974453
3R,16868001,0.974502
3R,16869001,0.974546
3R,16870001,0.974585
3R,16871001,0.974620
3R,16872001,0.974649
3R,16873001,0.974675
3R,16874001,0.974696
3R,16875001,0.974714
3R,16876001,0.974727
3R,16877001,0.974737
3R,16878001,0.974743
3R,16879001,0.974745
3R,16880001,0.974423
3R,16881001,0.974413
3R,16882001,0.974400
3R,16883001,0.974383
3R,16884001,0.974363
3R,16885001,0.974339
3R,16886001,0.974311
3R,16887001,0.974279
3R,16888001,0.974242
3R,16889001,0.974201
3R,16890001,0.974156
3R,16891001,0.974106
3R,16892001,0.974050
3R,16893001,0.973989
3R,16894001,0.973922
3R,16895001,0.973848
3R,16896001,0.973768
3R,16897001,0.973679
3R,16898001,0.973583
3R,16899001,0.973477
3R,16900001,0.973126
3R,16901001,0.972979
3R,16902001,0.972820
3R,16903001,0.972648
3R,16904001,0.972461
3R,16905001,0.972257
3R,16906001,0.972034
3R,16907001,0.971789
3R,16908001,0.971521
3R,16909001,0.971224
3R,16910001,0.970895
3R,16911001,0.970530
3R,16912001,0.970122
3R,16913001,0.969664
3R,16914001,0.969148
3R,16915001,0.968562
3R,16916001,0.967894
3R,16917001,0.967127
3R,16918001,0.966240
3R,16919001,0.965206
3R,16920001,0.963299
3R,16921001,0.960702
3R,16922001,0.957157
3R,16923001,0.952113
3R,16924001,0.944535
3R,16925001,0.932257
3R,16926001,0.909969
3R,16927001,0.860856
3R,16928001,0.694615
3R,16929001,0.142244
3R,16930001,0.484024
3R,16931001,0.183764
3R,16932001,0.127344
3R,16933001,0.533602
3R,16934001,0.821800
3R,16935001,0.892937
3R,16936001,0.922781
3R,16937001,0.938368
3R,16938001,0.947591
3R,16939001,0.953509
3R,16940001,0.957031
3R,16941001,0.960021
3R,16942001,0.962121
3R,16943001,0.963628
3R,16944001,0.964720
3R,16945001,0.965510
3R,16946001,0.966072
3R,16947001,0.966457
3R,16948001,0.966698
3R,16949001,0.966819
3R,16950001,0.966835
3R,16951001,0.966756
3R,16952001,0.966589
3R,16953001,0.966337
3R,16954001,0.965998
3R,16955001,0.965570
3R,16956001,0.965045
3R,16957001,0.964413
3R,16958001,0.963662
3R,16959001,0.962772
3R,16960001,0.961322
3R,16961001,0.960036
3R,16962001,0.958505
3R,16963001,0.956668
3R,16964001,0.954437
3R,16965001,0.951689
3R,16966001,0.948243
3R,16967001,0.943823
3R,16968001,0.937992
3R,16969001,0.930016
3R,16970001,0.918572
3R,16971001,0.901047
3R,16972001,0.871514
3R,16973001,0.813248
3R,16974001,0.649376
3R,16975001,0.167588
3R,16976001,0.014227
3R,16977001,0.111829
3R,16978001,0.169090
3R,16979001,0.023402
3R,16980001,0.325798
3R,16981001,0.593288
3R,16982001,0.745254
3R,16983001,0.519259
3R,16984001,0.558590
3R,16985001,0.802896
3R,16986001,0.810236
3R,16987001,0.754931
3R,16988001,0.493597
3R,16989001,0.051846
3R,16990001,0.176408
3R,16991001,0.133858
3R,16992001,0.442630
3R,16993001,0.062663
3R,16994001,0.178211
3R,16995001,0.060937
3R,16996001,0.290257
3R,16997001,0.068584
3R,16998001,0.033825
3R,16999001,0.038492
3R,17000001,0.011421
3R,17001001,0.019623
3R,17002001,0.275756
3R,17003001,0.391133
3R,17004001,0.100714
3R,17005001,0.027234
3R,17006001,0.054707
3R,17007001,0.452424
3R,17008001,0.477102
3R,17009001,0.132986
3R,17010001,0.037782
3R,17011001,0.117044
3R,17012001,0.283358
3R,17013001,0.709348
3R,17014001,0.805940
3R,17015001,0.838385
3R,17016001,0.843548
3R,17017001,0.821879
3R,17018001,0.735991
3R,17019001,0.294463
3R,17020001,0.059001
3R,17021001,0.664746
3R,17022001,0.842834
3R,17023001,0.854286
3R,17024001,0.791928
3R,17025001,0.300266
3R,17026001,0.078069
3R,17027001,0.137819
3R,17028001,0.391429
3R,17029001,0.079080
3R,17030001,0.198948
3R,17031001,0.476276
3R,17032001,0.063039
3R,17033001,0.276134
3R,17034001,0.089539
3R,17035001,0.062233
3R,17036001,0.288559
3R,17037001,0.100713
3R,17038001,0.070759
3R,17039001,0.152144
3R,17040001,0.425898
3R,17041001,0.126121
3R,17042001,0.103343
3R,17043001,0.377083
3R,17044001,0.133597
3R,17045001,0.073904
3R,17046001,0.120920
3R,17047001,0.632181
3R,17048001,0.875982
3R,17049001,0.915707
3R,17050001,0.932066
3R,17051001,0.940300
3R,17052001,0.944385
3R,17053001,0.945436
3R,17054001,0.942940
3R,17055001,0.933352
3R,17056001,0.898244
3R,17057001,0.544272
3R,17058001,0.253615
3R,17059001,0.851599
3R,17060001,0.924040
3R,17061001,0.938872
3R,17062001,0.940976
3R,17063001,0.930836
3R,17064001,0.703138
3R,17065001,0.860986
3R,17066001,0.909785
3R,17067001,0.863842
3R,17068001,0.403678
3R,17069001,0.407936
3R,17070001,0.425821
3R,17071001,0.101728
3R,17072001,0.157405
3R,17073001,0.299741
3R,17074001,0.222131
3R,17075001,0.112497
3R,17076001,0.157947
3R,17077001,0.646609
3R,17078001,0.845020
3R,17079001,0.894358
3R,17080001,0.891962
3R,17081001,0.850433
3R,17082001,0.491591
3R,17083001,0.079080
3R,17084001,0.384772
3R,17085001,0.502200
3R,17086001,0.074338
3R,17087001,0.177850
3R,17088001,0.249987
3R,17089001,0.065835
3R,17090001,0.066665
3R,17091001,0.302359
3R,17092001,0.101517
3R,17093001,0.070100
3R,17094001,0.234191
3R,17095001,0.795017
3R,17096001,0.876858
3R,17097001,0.824496
3R,17098001,0.647606
3R,17099001,0.902597
3R,17100001,0.842180
3R,17101001,0.690266
3R,17102001,0.882628
3R,17103001,0.810159
3R,17104001,0.249029
3R,17105001,0.150497
3R,17106001,0.197234
3R,17107001,0.085671
3R,17108001,0.167780
3R,17109001,0.691518
3R,17110001,0.363364
3R,17111001,0.851286
3R,17112001,0.917219
3R,17113001,0.931893
3R,17114001,0.933871
3R,17115001,0.921261
3R,17116001,0.762810
3R,17117001,0.571352
3R,17118001,0.584640
3R,17119001,0.661708
3R,17120001,0.587150
3R,17121001,0.661228
3R,17122001,0.864784
3R,17123001,0.895820
3R,17124001,0.591921
3R,17125001,0.736544
3R,17126001,0.200087
3R,17127001,0.188493
3R,17128001,0.169910
3R,17129001,0.300872
3R,17130001,0.444924
3R,17131001,0.291784
3R,17132001,0.343261
3R,17133001,0.340256
3R,17134001,0.285376
3R,17135001,0.549907
3R,17136001,0.225726
3R,17137001,0.553609
3R,17138001,0.210095
3R,17139001,0.146981
3R,17140001,0.114169
3R,17141001,0.211130
3R,17142001,0.591582
3R,17143001,0.872510
3R,17144001,0.871839
3R,17145001,0.543818
3R,17146001,0.154048
3R,17147001,0.276060
3R,17148001,0.561692
3R,17149001,0.598554
3R,17150001,0.277887
3R,17151001,0.302755
3R,17152001,0.436274
3R,17153001,0.418757
3R,17154001,0.110997
3R,17155001,0.103770
3R,17156001,0.102866
3R,17157001,0.103610
3R,17158001,0.106810
3R,17159001,0.147341
3R,17160001,0.787059
3R,17161001,0.910356
3R,17162001,0.938065
3R,17163001,0.950399
3R,17164001,0.957215
3R,17165001,0.961361
3R,17166001,0.963856
3R,17167001,0.964772
3R,17168001,0.961771
3R,17169001,0.832356
3R,17170001,0.907000
3R,17171001,0.965948
3R,17172001,0.970414
3R,17173001,0.972095
3R,17174001,0.973052
3R,17175001,0.973709
3R,17176001,0.974207
3R,17177001,0.974605
3R,17178001,0.974934
3R,17179001,0.975212
3R,17180001,0.975613
3R,17181001,0.975815
3R,17182001,0.975990
3R,17183001,0.976144
3R,17184001,0.976279
3R,17185001,0.976398
3R,17186001,0.976502
3R,17187001,0.976593
3R,17188001,0.976673
3R,17189001,0.976741
3R,17190001,0.976800
3R,17191001,0.976849
3R,17192001,0.976888
3R,17193001,0.976918
3R,17194001,0.976939
3R,17195001,0.976949
3R,17196001,0.976950
3R,17197001,0.976939
3R,17198001,0.976917
3R,17199001,0.976880
3R,17200001,0.976896
3R,17201001,0.976816
3R,17202001,0.976714
3R,17203001,0.976584
3R,17204001,0.976419
3R,17205001,0.976210
3R,17206001,0.975941
3R,17207001,0.975591
3R,17208001,0.975128
3R,17209001,0.974498
3R,17210001,0.973613
3R,17211001,0.972316
3R,17212001,0.970296
3R,17213001,0.966878
3R,17214001,0.960307
3R,17215001,0.944533
3R,17216001,0.879388
3R,17217001,0.288461
3R,17218001,0.210382
3R,17219001,0.549864
3R,17220001,0.902961
3R,17221001,0.931209
3R,17222001,0.944544
3R,17223001,0.951818
3R,17224001,0.955967
3R,17225001,0.958177
3R,17226001,0.958912
3R,17227001,0.958199
3R,17228001,0.955579
3R,17229001,0.949611
3R,17230001,0.935788
3R,17231001,0.894520
3R,17232001,0.582382
3R,17233001,0.364365
3R,17234001,0.843317
3R,17235001,0.912591
3R,17236001,0.920731
3R,17237001,0.895914
3R,17238001,0.666222
3R,17239001,0.266647
3R,17240001,0.701810
3R,17241001,0.867895
3R,17242001,0.908775
3R,17243001,0.921389
3R,17244001,0.918806
3R,17245001,0.893872
3R,17246001,0.772838
3R,17247001,0.361322
3R,17248001,0.818632
3R,17249001,0.904628
3R,17250001,0.924403
3R,17251001,0.922651
3R,17252001,0.890424
3R,17253001,0.604113
3R,17254001,0.649645
3R,17255001,0.900912
3R,17256001,0.937198
3R,17257001,0.949898
3R,17258001,0.955541
3R,17259001,0.958017
3R,17260001,0.958325
3R,17261001,0.956648
3R,17262001,0.951504
3R,17263001,0.937438
3R,17264001,0.882286
3R,17265001,0.542006
3R,17266001,0.869022
3R,17267001,0.935131
3R,17268001,0.950919
3R,17269001,0.956826
3R,17270001,0.959251
3R,17271001,0.959987
3R,17272001,0.959654
3R,17273001,0.958447
3R,17274001,0.956347
3R,17275001,0.953170
3R,17276001,0.948527
3R,17277001,0.941707
3R,17278001,0.931393
3R,17279001,0.914990
3R,17280001,0.887058
3R,17281001,0.832850
3R,17282001,0.707113
3R,17283001,0.310707
3R,17284001,0.014045
3R,17285001,0.203644
3R,17286001,0.662734
3R,17287001,0.816495
3R,17288001,0.879621
3R,17289001,0.911565
3R,17290001,0.929942
3R,17291001,0.941473
3R,17292001,0.949175
3R,17293001,0.954565
3R,17294001,0.958477
3R,17295001,0.961396
3R,17296001,0.963622
3R,17297001,0.965349
3R,17298001,0.966703
3R,17299001,0.967773
3R,17300001,0.968807
3R,17301001,0.969462
3R,17302001,0.969967
3R,17303001,0.970342
3R,17304001,0.970600
3R,17305001,0.970750
3R,17306001,0.970793
3R,17307001,0.970727
3R,17308001,0.970541
3R,17309001,0.970219
3R,17310001,0.969733
3R,17311001,0.969042
3R,17312001,0.968082
3R,17313001,0.966752
3R,17314001,0.964895
3R,17315001,0.962242
3R,17316001,0.958325
3R,17317001,0.952243
3R,17318001,0.942101
3R,17319001,0.923246
3R,17320001,0.655959
3R,17321001,0.465163
3R,17322001,0.920106
3R,17323001,0.956184
3R,17324001,0.964032
3R,17325001,0.963742
3R,17326001,0.939080
3R,17327001,0.765438
3R,17328001,0.955880
3R,17329001,0.959432
3R,17330001,0.894707
3R,17331001,0.778591
3R,17332001,0.661998
3R,17333001,0.931895
3R,17334001,0.965134
3R,17335001,0.971328
3R,17336001,0.973665
3R,17337001,0.974794
3R,17338001,0.975393
3R,17339001,0.975689
3R,17340001,0.975892
3R,17341001,0.975613
3R,17342001,0.974680
3R,17343001,0.971734
3R,17344001,0.955065
3R,17345001,0.731638
3R,17346001,0.956110
3R,17347001,0.972040
3R,17348001,0.975031
3R,17349001,0.976106
3R,17350001,0.976602
3R,17351001,0.976858
3R,17352001,0.976994
3R,17353001,0.977060
3R,17354001,0.977081
3R,17355001,0.977068
3R,17356001,0.977028
3R,17357001,0.976965
3R,17358001,0.976878
3R,17359001,0.976769
3R,17360001,0.976708
3R,17361001,0.976538
3R,17362001,0.976333
3R,17363001,0.976085
3R,17364001,0.975783
3R,17365001,0.975409
3R,17366001,0.974938
3R,17367001,0.974329
3R,17368001,0.973517
3R,17369001,0.972387
3R,17370001,0.970722
3R,17371001,0.968071
3R,17372001,0.963332
3R,17373001,0.953139
3R,17374001,0.921477
3R,17375001,0.572727
3R,17376001,0.153177
3R,17377001,0.642511
3R,17378001,0.924452
3R,17379001,0.949428
3R,17380001,0.955871
3R,17381001,0.956127
3R,17382001,0.951167
3R,17383001,0.932359
3R,17384001,0.629719
3R,17385001,0.807170
3R,17386001,0.554384
3R,17387001,0.164321
3R,17388001,0.140170
3R,17389001,0.638397
3R,17390001,0.458674
3R,17391001,0.551673
3R,17392001,0.178695
3R,17393001,0.428810
3R,17394001,0.613514
3R,17395001,0.883183
3R,17396001,0.825340
3R,17397001,0.213657
3R,17398001,0.196563
3R,17399001,0.448287
3R,17400001,0.881639
3R,17401001,0.904498
3R,17402001,0.692968
3R,17403001,0.450732
3R,17404001,0.512471
3R,17405001,0.657699
3R,17406001,0.402773
3R,17407001,0.411553
3R,17408001,0.123341
3R,17409001,0.240550
3R,17410001,0.229097
3R,17411001,0.191439
3R,17412001,0.459116
3R,17413001,0.423673
3R,17414001,0.587919
3R,17415001,0.602598
3R,17416001,0.477838
3R,17417001,0.467218
3R,17418001,0.605701
3R,17419001,0.705129
3R,17420001,0.569464
3R,17421001,0.601258
3R,17422001,0.700377
3R,17423001,0.934823
3R,17424001,0.953865
3R,17425001,0.957954
3R,17426001,0.943823
3R,17427001,0.965088
3R,17428001,0.966400
3R,17429001,0.966424
3R,17430001,0.965320
3R,17431001,0.962190
3R,17432001,0.952724
3R,17433001,0.879334
3R,17434001,0.597704
3R,17435001,0.797080
3R,17436001,0.829525
3R,17437001,0.929604
3R,17438001,0.874397
3R,17439001,0.433528
3R,17440001,0.265038
3R,17441001,0.686156
3R,17442001,0.871018
3R,17443001,0.580946
3R,17444001,0.182928
3R,17445001,0.137092
3R,17446001,0.575787
3R,17447001,0.630954
3R,17448001,0.921265
3R,17449001,0.948952
3R,17450001,0.958510
3R,17451001,0.963037
3R,17452001,0.965132
3R,17453001,0.965249
3R,17454001,0.961835
3R,17455001,0.941354
3R,17456001,0.619047
3R,17457001,0.918694
3R,17458001,0.961345
3R,17459001,0.968193
3R,17460001,0.970602
3R,17461001,0.971634
3R,17462001,0.972084
3R,17463001,0.972198
3R,17464001,0.972066
3R,17465001,0.971711
3R,17466001,0.971116
3R,17467001,0.970222
3R,17468001,0.968918
3R,17469001,0.966993
3R,17470001,0.964037
3R,17471001,0.959148
3R,17472001,0.949927
3R,17473001,0.927248
3R,17474001,0.758022
3R,17475001,0.297707
3R,17476001,0.264805
3R,17477001,0.417126
3R,17478001,0.589059
3R,17479001,0.293420
3R,17480001,0.343042
3R,17481001,0.414327
3R,17482001,0.257256
3R,17483001,0.324801
3R,17484001,0.428864
3R,17485001,0.538388
3R,17486001,0.852979
3R,17487001,0.487399
3R,17488001,0.746722
3R,17489001,0.646487
3R,17490001,0.695569
3R,17491001,0.696966
3R,17492001,0.538590
3R,17493001,0.871364
3R,17494001,0.760402
3R,17495001,0.943560
3R,17496001,0.928072
3R,17497001,0.654966
3R,17498001,0.871210
3R,17499001,0.960124
3R,17500001,0.968201
3R,17501001,0.971135
3R,17502001,0.972671
3R,17503001,0.973619
3R,17504001,0.974258
3R,17505001,0.974712
3R,17506001,0.975045
3R,17507001,0.975291
3R,17508001,0.975472
3R,17509001,0.975602
3R,17510001,0.975688
3R,17511001,0.975737
3R,17512001,0.975751
3R,17513001,0.975734
3R,17514001,0.975685
3R,17515001,0.975603
3R,17516001,0.975486
3R,17517001,0.975332
3R,17518001,0.975134
3R,17519001,0.974886
3R,17520001,0.974615
3R,17521001,0.974205
3R,17522001,0.973690
3R,17523001,0.973039
3R,17524001,0.972201
3R,17525001,0.971102
3R,17526001,0.969615
3R,17527001,0.967515
3R,17528001,0.964361
3R,17529001,0.959141
3R,17530001,0.948903
3R,17531001,0.919995
3R,17532001,0.598837
3R,17533001,0.319262
3R,17534001,0.797151
3R,17535001,0.659940
3R,17536001,0.211779
3R,17537001,0.189859
3R,17538001,0.094535
3R,17539001,0.173048
3R,17540001,0.486101
3R,17541001,0.248542
3R,17542001,0.640145
3R,17543001,0.415956
3R,17544001,0.140323
3R,17545001,0.305524
3R,17546001,0.648378
3R,17547001,0.914766
3R,17548001,0.944402
3R,17549001,0.955572
3R,17550001,0.961209
3R,17551001,0.964383
3R,17552001,0.966164
3R,17553001,0.966950
3R,17554001,0.966783
3R,17555001,0.965322
3R,17556001,0.961345
3R,17557001,0.950221
3R,17558001,0.900705
3R,17559001,0.345907
3R,17560001,0.669728
3R,17561001,0.931670
3R,17562001,0.952270
3R,17563001,0.954221
3R,17564001,0.940107
3R,17565001,0.773629
3R,17566001,0.818154
3R,17567001,0.166266
3R,17568001,0.571090
3R,17569001,0.920099
3R,17570001,0.953133
3R,17571001,0.963653
3R,17572001,0.968437
3R,17573001,0.971039
3R,17574001,0.972613
3R,17575001,0.973633
3R,17576001,0.974323
3R,17577001,0.974799
3R,17578001,0.975127
3R,17579001,0.975345
3R,17580001,0.975523
3R,17581001,0.975577
3R,17582001,0.975560
3R,17583001,0.975469
3R,17584001,0.975296
3R,17585001,0.975022
3R,17586001,0.974616
3R,17587001,0.974019
3R,17588001,0.973131
3R,17589001,0.971749
3R,17590001,0.969441
3R,17591001,0.965102
3R,17592001,0.955040
3R,17593001,0.916851
3R,17594001,0.465705
3R,17595001,0.378905
3R,17596001,0.600692
3R,17597001,0.909562
3R,17598001,0.952604
3R,17599001,0.961257
3R,17600001,0.963832
3R,17601001,0.963629
3R,17602001,0.961187
3R,17603001,0.955454
3R,17604001,0.942145
3R,17605001,0.899306
3R,17606001,0.466377
3R,17607001,0.215686
3R,17608001,0.568391
3R,17609001,0.352425
3R,17610001,0.395139
3R,17611001,0.490988
3R,17612001,0.771551
3R,17613001,0.589023
3R,17614001,0.442716
3R,17615001,0.875750
3R,17616001,0.927132
3R,17617001,0.894174
3R,17618001,0.467655
3R,17619001,0.467939
3R,17620001,0.910527
3R,17621001,0.569295
3R,17622001,0.841507
3R,17623001,0.955337
3R,17624001,0.944560
3R,17625001,0.549601
3R,17626001,0.883949
3R,17627001,0.505337
3R,17628001,0.374529
3R,17629001,0.889605
3R,17630001,0.962482
3R,17631001,0.970605
3R,17632001,0.973600
3R,17633001,0.975084
3R,17634001,0.975935
3R,17635001,0.976461
3R,17636001,0.976796
3R,17637001,0.977000
